"Fund Holdings as of,""17/Oct/2018"""
"POS,""PORR AG"",""Equity"",""0.06"",""24.60"",""18,259.00"",""449,171.40"",""449,171.40"",""Industrials"",""AT0000609607"",""Wiener Boerse Ag"",""Austria"",""EUR"""
"FSC1V,""F SECURE"",""Equity"",""0.05"",""2.87"",""156,329.00"",""447,882.59"",""447,882.59"",""Information Technology"",""FI0009801310"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"BRNL,""BRUNEL INTERNATIONAL NV"",""Equity"",""0.05"",""12.01"",""36,761.00"",""441,499.61"",""441,499.61"",""Industrials"",""NL0010776944"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"JCQ,""JACQUET METAL SERVICE SA"",""Equity"",""0.05"",""19.30"",""22,667.00"",""437,473.10"",""437,473.10"",""Industrials"",""FR0000033904"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"BINCK,""BINCKBANK NV"",""Equity"",""0.05"",""4.69"",""93,230.00"",""437,248.70"",""437,248.70"",""Financials"",""NL0000335578"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"CC1,""CONSUS REAL ESTATE AG"",""Equity"",""0.05"",""7.40"",""57,904.00"",""428,489.60"",""428,489.60"",""Real Estate"",""DE000A2DA414"",""Xetra"",""Germany"",""EUR"""
"ZIL2,""ELRINGKLINGER AG"",""Equity"",""0.05"",""8.00"",""53,208.00"",""425,664.00"",""425,664.00"",""Consumer Discretionary"",""DE0007856023"",""Xetra"",""Germany"",""EUR"""
"CDA,""COMPAGNIE DES ALPES S.A."",""Equity"",""0.05"",""24.75"",""17,164.00"",""424,809.00"",""424,809.00"",""Consumer Discretionary"",""FR0000053324"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"MAU,""MAUREL ET PROM SA"",""Equity"",""0.05"",""4.54"",""92,633.00"",""420,090.66"",""420,090.66"",""Energy"",""FR0000051070"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"SBS,""STRATEC BIOMEDICAL AG"",""Equity"",""0.05"",""53.70"",""7,739.00"",""415,584.30"",""415,584.30"",""Health Care"",""DE000STRA555"",""Xetra"",""Germany"",""EUR"""
"LAT,""LATECOERE S.A."",""Equity"",""0.05"",""3.81"",""108,734.00"",""413,732.87"",""413,732.87"",""Industrials"",""FR0000032278"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"ZV,""ZIGNAGO VETRO S.P.A."",""Equity"",""0.05"",""8.69"",""47,476.00"",""412,566.44"",""412,566.44"",""Materials"",""IT0004171440"",""Borsa Italiana"",""Italy"",""EUR"""
"ZAG,""ZUMTOBEL GROUP AG"",""Equity"",""0.05"",""8.36"",""48,145.00"",""402,492.20"",""402,492.20"",""Industrials"",""AT0000837307"",""Wiener Boerse Ag"",""Austria"",""EUR"""
"PRS,""PROMOTORA DE INFORMACIONES SA SA A"",""Equity"",""0.05"",""1.71"",""234,354.00"",""401,682.76"",""401,682.76"",""Communication"",""ES0171743901"",""Bolsa De Madrid"",""Spain"",""EUR"""
"CSSE,""CASH COLLATERAL EUR CSFBI"",""Cash Collateral and Margins"",""0.05"",""100.00"",""393,000.00"",""393,000.00"",""393,000.00"",""Cash and/or Derivatives"",""-"",""-"",""European Union"",""EUR"""
"STO3,""STO PREF"",""Equity"",""0.05"",""93.70"",""4,162.00"",""389,979.40"",""389,979.40"",""Materials"",""DE0007274136"",""Xetra"",""Germany"",""EUR"""
"CEM,""CEMENTIR HOLDING S.P.A."",""Equity"",""0.05"",""5.35"",""72,747.00"",""389,196.45"",""389,196.45"",""Materials"",""IT0003126783"",""Borsa Italiana"",""Italy"",""EUR"""
"EVS,""EVS BROADCAST EQ SA"",""Equity"",""0.05"",""16.32"",""23,481.00"",""383,209.92"",""383,209.92"",""Information Technology"",""BE0003820371"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"LEHTO,""LEHTO GROUP"",""Equity"",""0.05"",""7.26"",""52,504.00"",""381,179.04"",""381,179.04"",""Industrials"",""FI4000081138"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"AUB,""AUBAY SA"",""Equity"",""0.05"",""35.20"",""10,631.00"",""374,211.20"",""374,211.20"",""Information Technology"",""FR0000063737"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"SBT,""OENEO SA"",""Equity"",""0.04"",""9.27"",""39,544.00"",""366,572.88"",""366,572.88"",""Materials"",""FR0000052680"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"RLIA,""REALIA BUSINESS S.A."",""Equity"",""0.04"",""0.98"",""370,344.00"",""362,937.12"",""362,937.12"",""Real Estate"",""ES0173908015"",""Bolsa De Madrid"",""Spain"",""EUR"""
"ELG,""ELMOS SEMICONDUCTOR AG"",""Equity"",""0.04"",""19.52"",""18,590.00"",""362,876.80"",""362,876.80"",""Information Technology"",""DE0005677108"",""Xetra"",""Germany"",""EUR"""
"IPH,""INNATE PHARMA SA"",""Equity"",""0.04"",""4.85"",""74,484.00"",""361,545.34"",""361,545.34"",""Health Care"",""FR0010331421"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"AGR,""AGRANA BETEILIGUNGS AG"",""Equity"",""0.04"",""17.02"",""21,223.00"",""361,215.46"",""361,215.46"",""Consumer Staples"",""AT000AGRANA3"",""Wiener Boerse Ag"",""Austria"",""EUR"""
"FKR,""FALCK RENEWABLES S.P.A."",""Equity"",""0.04"",""1.79"",""200,519.00"",""358,527.97"",""358,527.97"",""Utilities"",""IT0003198790"",""Borsa Italiana"",""Italy"",""EUR"""
"SDG,""SYNERGIE"",""Equity"",""0.04"",""29.75"",""12,019.00"",""357,565.25"",""357,565.25"",""Industrials"",""FR0000032658"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"OHL,""OBRASCON HUARTE LAIN S.A."",""Equity"",""0.04"",""1.23"",""288,643.00"",""354,164.96"",""354,164.96"",""Industrials"",""ES0142090317"",""Bolsa De Madrid"",""Spain"",""EUR"""
"S92,""SMA SOLAR TECHNOLOGY AG"",""Equity"",""0.04"",""20.16"",""17,484.00"",""352,477.44"",""352,477.44"",""Information Technology"",""DE000A0DJ6J9"",""Xetra"",""Germany"",""EUR"""
"AM3D,""SLM SOLUTIONS GROUP AG"",""Equity"",""0.04"",""16.94"",""20,787.00"",""352,131.78"",""352,131.78"",""Industrials"",""DE000A111338"",""Xetra"",""Germany"",""EUR"""
"CAI,""CAIRO COMMUNICATION S.P.A."",""Equity"",""0.04"",""2.88"",""121,883.00"",""351,023.04"",""351,023.04"",""Communication"",""IT0004329733"",""Borsa Italiana"",""Italy"",""EUR"""
"EDR,""EDREAMS ODIGEO SA"",""Equity"",""0.04"",""3.48"",""100,364.00"",""349,768.54"",""349,768.54"",""Consumer Discretionary"",""LU1048328220"",""Bolsa De Madrid"",""Spain"",""EUR"""
"PHM,""PHARMA MAR SA"",""Equity"",""0.04"",""1.13"",""308,393.00"",""347,250.52"",""347,250.52"",""Health Care"",""ES0169501030"",""Bolsa De Madrid"",""Spain"",""EUR"""
"ABCA,""ABC ARBITRAGE S.A."",""Equity"",""0.04"",""6.17"",""55,551.00"",""342,749.67"",""342,749.67"",""Financials"",""FR0004040608"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"ASC,""ASCOPIAVE S.P.A."",""Equity"",""0.04"",""3.09"",""110,328.00"",""340,361.88"",""340,361.88"",""Utilities"",""IT0004093263"",""Borsa Italiana"",""Italy"",""EUR"""
"BSL,""BASLER AG"",""Equity"",""0.04"",""159.00"",""2,108.00"",""335,172.00"",""335,172.00"",""Information Technology"",""DE0005102008"",""Xetra"",""Germany"",""EUR"""
"HBM,""HORNBACH-BAUMARKT AG"",""Equity"",""0.04"",""24.45"",""13,230.00"",""323,473.50"",""323,473.50"",""Consumer Discretionary"",""DE0006084403"",""Xetra"",""Germany"",""EUR"""
"ELN,""EL EN"",""Equity"",""0.04"",""18.58"",""17,401.00"",""323,310.58"",""323,310.58"",""Health Care"",""IT0005188336"",""Borsa Italiana"",""Italy"",""EUR"""
"SES,""SESA"",""Equity"",""0.04"",""24.15"",""13,024.00"",""314,529.60"",""314,529.60"",""Information Technology"",""IT0004729759"",""Borsa Italiana"",""Italy"",""EUR"""
"CRG,""BANCA CARIGE SPA CASSA DI RISPARMI"",""Equity"",""0.04"",""0.01"",""57,115,986.00"",""314,137.92"",""314,137.92"",""Financials"",""IT0005108763"",""Borsa Italiana"",""Italy"",""EUR"""
"GLO,""GL EVENTS SA"",""Equity"",""0.04"",""18.86"",""16,620.00"",""313,453.20"",""313,453.20"",""Industrials"",""FR0000066672"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"GFT,""GFT TECHNOLOGIES"",""Equity"",""0.04"",""10.05"",""31,152.00"",""313,077.60"",""313,077.60"",""Information Technology"",""DE0005800601"",""Xetra"",""Germany"",""EUR"""
"KTCG,""KAPSCH TRAFFICCOM AG"",""Equity"",""0.04"",""33.50"",""9,300.00"",""311,550.00"",""311,550.00"",""Information Technology"",""AT000KAPSCH9"",""Wiener Boerse Ag"",""Austria"",""EUR"""
"ALGIL,""GROUPE GUILLIN SA"",""Equity"",""0.04"",""22.90"",""13,536.00"",""309,974.40"",""309,974.40"",""Materials"",""FR0012819381"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"CEN,""GROUPE CRIT SA"",""Equity"",""0.04"",""65.80"",""4,650.00"",""305,970.00"",""305,970.00"",""Industrials"",""FR0000036675"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"NYR,""NYRSTAR NV"",""Equity"",""0.04"",""2.11"",""143,154.00"",""302,627.56"",""302,627.56"",""Materials"",""BE0974294267"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"ECNL,""AQUAFIL"",""Equity"",""0.04"",""11.80"",""24,862.00"",""293,371.60"",""293,371.60"",""Consumer Discretionary"",""IT0005241192"",""Borsa Italiana"",""Italy"",""EUR"""
"MN,""ARNOLDO MONDADORI EDITORE"",""Equity"",""0.04"",""1.47"",""196,291.00"",""287,762.61"",""287,762.61"",""Communication"",""IT0001469383"",""Borsa Italiana"",""Italy"",""EUR"""
"EXM,""EXMAR NV NV"",""Equity"",""0.04"",""5.96"",""47,872.00"",""285,317.12"",""285,317.12"",""Energy"",""BE0003808251"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"SIFG,""SIF HOLDING NV"",""Equity"",""0.03"",""15.58"",""17,791.00"",""277,183.78"",""277,183.78"",""Industrials"",""NL0011660485"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"AKW,""AKWEL"",""Equity"",""0.03"",""17.98"",""15,370.00"",""276,352.60"",""276,352.60"",""Consumer Discretionary"",""FR0000053027"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"B5A,""BAUER AG"",""Equity"",""0.03"",""14.90"",""18,404.00"",""274,219.60"",""274,219.60"",""Industrials"",""DE0005168108"",""Xetra"",""Germany"",""EUR"""
"OHB,""OHB"",""Equity"",""0.03"",""31.85"",""8,601.00"",""273,941.85"",""273,941.85"",""Industrials"",""DE0005936124"",""Xetra"",""Germany"",""EUR"""
"ED4,""EDAG ENGINEERING GROUP AG"",""Equity"",""0.03"",""17.60"",""15,528.00"",""273,292.80"",""273,292.80"",""Consumer Discretionary"",""CH0303692047"",""Xetra"",""Germany"",""EUR"""
"MBB,""MBB"",""Equity"",""0.03"",""84.10"",""3,239.00"",""272,399.90"",""272,399.90"",""Industrials"",""DE000A0ETBQ4"",""Xetra"",""Germany"",""EUR"""
"GBB,""BOURBON CORPORATION SA"",""Equity"",""0.03"",""5.28"",""51,117.00"",""269,897.76"",""269,897.76"",""Energy"",""FR0004548873"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"SIOE,""SIOEN INDUSTRIES NV"",""Equity"",""0.03"",""23.20"",""11,544.00"",""267,820.80"",""267,820.80"",""Consumer Discretionary"",""BE0003743573"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"PIG,""HAULOTTE GROUP SA"",""Equity"",""0.03"",""10.92"",""24,165.00"",""263,881.80"",""263,881.80"",""Industrials"",""FR0000066755"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"SEM,""SEMPERIT HOLDING AG"",""Equity"",""0.03"",""15.60"",""16,875.00"",""263,250.00"",""263,250.00"",""Industrials"",""AT0000785555"",""Wiener Boerse Ag"",""Austria"",""EUR"""
"LNSX,""SIXT LEASING"",""Equity"",""0.03"",""13.24"",""19,636.00"",""259,980.64"",""259,980.64"",""Industrials"",""DE000A0DPRE6"",""Xetra"",""Germany"",""EUR"""
"SUR,""SURTECO GROUP"",""Equity"",""0.03"",""21.45"",""12,036.00"",""258,172.20"",""258,172.20"",""Consumer Discretionary"",""DE0005176903"",""Xetra"",""Germany"",""EUR"""
"ASY,""ASSYSTEM SA"",""Equity"",""0.03"",""27.10"",""9,435.00"",""255,688.50"",""255,688.50"",""Industrials"",""FR0000074148"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"DRW8,""DRAEGERWERK AG SHS"",""Equity"",""0.03"",""45.25"",""5,284.00"",""239,101.00"",""239,101.00"",""Health Care"",""DE0005550602"",""Xetra"",""Germany"",""EUR"""
"ADB,""AEROPORTO GUGLIELMO MARCONI DI BOL"",""Equity"",""0.03"",""12.50"",""18,971.00"",""237,137.50"",""237,137.50"",""Industrials"",""IT0001006128"",""Borsa Italiana"",""Italy"",""EUR"""
"GEO,""GEOX"",""Equity"",""0.03"",""1.83"",""128,117.00"",""233,813.52"",""233,813.52"",""Consumer Discretionary"",""IT0003697080"",""Borsa Italiana"",""Italy"",""EUR"""
"PYT,""POLYTEC HOLDING AG"",""Equity"",""0.03"",""9.71"",""23,453.00"",""227,728.63"",""227,728.63"",""Consumer Discretionary"",""AT0000A00XX9"",""Wiener Boerse Ag"",""Austria"",""EUR"""
"ACX,""BET-AT-HOME.COM AG"",""Equity"",""0.03"",""49.52"",""4,406.00"",""218,185.12"",""218,185.12"",""Consumer Discretionary"",""DE000A0DNAY5"",""Xetra"",""Germany"",""EUR"""
"GBP,""GBP CASH"",""Cash"",""0.03"",""113.92"",""189,688.00"",""216,085.31"",""216,085.31"",""Cash and/or Derivatives"",""-"",""-"",""United Kingdom"",""GBP"""
"PVL,""PLASTIQUES DU VAL DE LOIRE SA"",""Equity"",""0.03"",""11.32"",""18,966.00"",""214,695.12"",""214,695.12"",""Materials"",""FR0013252186"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"AXW,""AXWAY SOFTWARE S.A."",""Equity"",""0.03"",""15.50"",""13,831.00"",""214,380.50"",""214,380.50"",""Information Technology"",""FR0011040500"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"SEN,""SENVION SA"",""Equity"",""0.03"",""5.21"",""40,743.00"",""212,271.03"",""212,271.03"",""Industrials"",""LU1377527517"",""Xetra"",""Germany"",""EUR"""
"FRU,""FERRATUM"",""Equity"",""0.03"",""12.72"",""16,527.00"",""210,223.44"",""210,223.44"",""Financials"",""FI4000106299"",""Xetra"",""Germany"",""EUR"""
"VBK,""VERBIO VEREINIGTE BIOENERGIE AG"",""Equity"",""0.03"",""5.55"",""37,510.00"",""208,368.05"",""208,368.05"",""Energy"",""DE000A0JL9W6"",""Xetra"",""Germany"",""EUR"""
"VAN,""VAN DE VELDE NV"",""Equity"",""0.03"",""22.90"",""9,016.00"",""206,466.40"",""206,466.40"",""Consumer Discretionary"",""BE0003839561"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"ES,""ESSO SOCIETE ANONYME FRANCAISE SA"",""Equity"",""0.02"",""39.65"",""4,810.00"",""190,716.50"",""190,716.50"",""Energy"",""FR0000120669"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"EGL,""MOTA-ENGIL SGPS S/A"",""Equity"",""0.02"",""1.88"",""99,731.00"",""187,893.20"",""187,893.20"",""Industrials"",""PTMEN0AE0005"",""Nyse Euronext - Euronext Lisbon"",""Portugal"",""EUR"""
"DEA,""DEA CAPITAL"",""Equity"",""0.02"",""1.29"",""144,363.00"",""185,939.54"",""185,939.54"",""Financials"",""IT0001431805"",""Borsa Italiana"",""Italy"",""EUR"""
"GREEN,""GREENYARD NV"",""Equity"",""0.02"",""7.65"",""24,130.00"",""184,594.50"",""184,594.50"",""Consumer Staples"",""BE0003765790"",""Nyse Euronext - Euronext Brussels"",""Belgium"",""EUR"""
"PRI,""PRIMA INDUSTRIE S.P.A."",""Equity"",""0.02"",""25.60"",""6,869.00"",""175,846.40"",""175,846.40"",""Industrials"",""IT0003124663"",""Borsa Italiana"",""Italy"",""EUR"""
"STCBV,""STOCKMANN"",""Equity"",""0.02"",""3.54"",""49,207.00"",""174,438.82"",""174,438.82"",""Consumer Discretionary"",""FI0009000251"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"SRP,""SRP GROUPE SA"",""Equity"",""0.02"",""4.65"",""37,279.00"",""173,347.35"",""173,347.35"",""Consumer Discretionary"",""FR0013006558"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"STAGR,""STALLERGENES GREER PLC"",""Equity"",""0.02"",""28.05"",""6,007.00"",""168,496.35"",""168,496.35"",""Health Care"",""GB00BZ21RF93"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"ATRAV,""ATRIA"",""Equity"",""0.02"",""8.92"",""18,780.00"",""167,517.60"",""167,517.60"",""Consumer Staples"",""FI0009006548"",""Nasdaq Omx Helsinki Ltd."",""Finland"",""EUR"""
"FGA,""FIGEAC AERO"",""Equity"",""0.02"",""13.32"",""12,388.00"",""165,008.16"",""165,008.16"",""Industrials"",""FR0011665280"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"LD,""LA DORIA S.P.A."",""Equity"",""0.02"",""9.72"",""16,009.00"",""155,607.48"",""155,607.48"",""Consumer Staples"",""IT0001055521"",""Borsa Italiana"",""Italy"",""EUR"""
"VAC,""PIERRE ET VACANCES SA"",""Equity"",""0.02"",""21.00"",""7,397.00"",""155,337.00"",""155,337.00"",""Consumer Discretionary"",""FR0000073041"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"2HRA,""H&R"",""Equity"",""0.02"",""6.84"",""19,922.00"",""136,266.48"",""136,266.48"",""Materials"",""DE000A2E4T77"",""Xetra"",""Germany"",""EUR"""
"GWI1,""GERRY WEBER INTERNATIONAL AG AG"",""Equity"",""0.02"",""3.10"",""40,739.00"",""126,290.90"",""126,290.90"",""Consumer Discretionary"",""DE0003304101"",""Xetra"",""Germany"",""EUR"""
"SO,""SOGEFI"",""Equity"",""0.02"",""1.68"",""74,551.00"",""124,947.48"",""124,947.48"",""Consumer Discretionary"",""IT0000076536"",""Borsa Italiana"",""Italy"",""EUR"""
"SFL,""SAFILO GROUP S.P.A."",""Equity"",""0.01"",""1.89"",""61,857.00"",""117,033.44"",""117,033.44"",""Consumer Discretionary"",""IT0004604762"",""Borsa Italiana"",""Italy"",""EUR"""
"VAO,""VAPIANO"",""Equity"",""0.01"",""7.07"",""15,762.00"",""111,437.34"",""111,437.34"",""Consumer Discretionary"",""DE000A0WMNK9"",""Xetra"",""Germany"",""EUR"""
"USD,""USD CASH"",""Cash"",""0.00"",""86.73"",""13,278.00"",""11,516.14"",""11,516.14"",""Cash and/or Derivatives"",""-"",""-"",""United States"",""USD"""
"PVA,""PESCANOVA S.A."",""Equity"",""0.00"",""0.50"",""8,349.00"",""4,174.50"",""4,174.50"",""Consumer Staples"",""ES0169350016"",""Bolsa De Madrid"",""Spain"",""EUR"""
"VGZ8,""EURO STOXX 50 DEC 18"",""Futures"",""0.00"",""3,233.00"",""171.00"",""0.00"",""5,528,430.00"",""Cash and/or Derivatives"",""DE000C0NSER7"",""Eurex Deutschland"",""European Union"",""EUR"""
"DIREN,""DIRECT ENERGIE CVR"",""Equity"",""0.00"",""0.00"",""22,230.00"",""0.22"",""0.22"",""Utilities"",""-"",""NO MARKET (E.G. UNLISTED)"",""France"",""EUR"""
"MAU,""MAUREL ET PROM ENTITLEMENT SHARE"",""Equity"",""0.00"",""0.00"",""133,387.00"",""1.33"",""1.33"",""Energy"",""FR0013228921"",""Nyse Euronext - Euronext Paris"",""France"",""EUR"""
"CPBANK,""CYPRUS POPULAR BANK PUBLIC CO LTD"",""Equity"",""0.00"",""0.00"",""1,964,233.00"",""19.64"",""19.64"",""Financials"",""CY0000200119"",""Athens Exchange S.A. Cash Market"",""Greece"",""EUR"""
"SR,""SNS REAAL N.V."",""Equity"",""0.00"",""0.00"",""105,609.00"",""1.06"",""1.06"",""Financials"",""NL0000390706"",""Euronext Amsterdam"",""Netherlands"",""EUR"""
"GOW,""LETS GOWEX SA"",""Equity"",""0.00"",""0.00"",""38,771.00"",""0.39"",""0.39"",""Communication"",""ES0158252033"",""Bolsa De Madrid"",""Spain"",""EUR"""
"-,""BENI STABILI REIT RTS"",""Equity"",""0.00"",""0.00"",""1,505,195.00"",""15.05"",""15.05"",""Other"",""IT0005348849"",""-"",""Italy"",""EUR"""
"AB002,""ABENGOA SA CALL .0002 EUR ABENGOA"",""Equity"",""0.00"",""0.00"",""869,866.00"",""8.70"",""8,851.20"",""Industrials"",""ES0605200015"",""Bolsa De Madrid"",""Spain"",""EUR"""
 
